,p1,p2,p3,p4,p5,p6,p7,p8,px1,px2,px3,px4,px5,px6,px7,px8,x1,Run,time,H,W,L
23,1.0173279943359865,1.0173279943359865,1.0173279943359865,1.0173279943359865,1.0173279943359865,1.0173279943359865,1.002317309941746,4.7768590243899185,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,409.90372238790684,R1,0.23,25.4,1,1
24,1.0089901600306257,1.0089901600306257,1.0089901600306257,1.0089901600306257,1.0089901600306257,1.0089901600306257,0.99375399133047,4.7793005143516005,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,408.7582176135507,R1,0.24,25.4,1,1
25,1.0321801087400642,1.0321801087400642,1.0321801087400642,1.0321801087400642,1.0321801087400642,1.0321801087400642,1.0167057316064383,4.813817914899998,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,407.54737059387344,R1,0.25,25.4,1,1
26,1.0057322573448249,1.0057322573448249,1.0057322573448249,1.0057322573448249,1.0057322573448249,1.0057322573448249,0.9900016398472786,4.798891469831751,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,406.2714499761509,R1,0.26,25.4,1,1
27,1.0188118116140037,1.0188118116140037,1.0188118116140037,1.0188118116140037,1.0188118116140037,1.0188118116140037,1.0028209962429044,4.823964279182202,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,404.9307601189674,R1,0.27,25.4,1,1
28,1.014354190604149,1.014354190604149,1.014354190604149,1.014354190604149,1.014354190604149,1.0134995547876633,0.9981578967353972,4.831725438011934,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,403.5256410962328,R1,0.28,25.4,1,1
29,1.0195481344766948,1.0195481344766948,1.0195481344766948,1.0195481344766948,1.0195481344766948,1.0151293629029061,1.003153494085359,4.849534512270904,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,402.05646868180344,R1,0.29,25.4,1,1
30,1.0123123636219198,1.0123123636219198,1.0123123636219198,1.0123123636219198,1.0123123636219198,1.0051486756493624,0.9957837695098841,4.855225660953564,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,400.5236543146419,R1,0.3,25.4,1,1
31,1.0166234620136971,1.0166234620136971,1.0166234620136971,1.0166234620136971,1.0166234620136971,1.007369012711841,1.000035229189255,4.872710947945468,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,398.92764504446166,R1,0.31,25.4,1,1
32,1.0297041697392755,1.0297041697392755,1.0297041697392755,1.0297041697392755,1.0297041697392755,1.0189132430492347,1.0131339086887647,4.899431897448441,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,397.26892345781334,R1,0.32,25.4,1,1
33,1.0257028222648676,1.0257028222648676,1.0257028222648676,1.0257028222648676,1.0257028222648676,1.0137940291445113,1.0092657376822622,4.909428260410375,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,395.5480075845787,R1,0.33,25.4,1,1
34,0.9976558825667262,0.9976558825667262,0.9976558825667262,0.9976558825667262,0.9976558825667262,0.9848830557636058,0.9815593327256602,4.895831469688959,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,393.7654507848505,R1,0.34,25.4,1,1
35,1.0135347263035623,1.0135347263035623,1.0135347263035623,1.0135347263035623,1.0135347263035623,1.0001239704357523,0.9980390123439634,4.92660811879084,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,391.92184161618684,R1,0.35000000000000003,25.4,1,1
36,1.0058395654360457,1.0058395654360457,1.0058395654360457,1.0058395654360457,1.0058395654360457,0.9919047128552902,0.9913159790156394,4.93420627125869,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,390.01780368123764,R1,0.36,25.4,1,1
37,1.0167694983875737,1.0167694983875737,1.0167694983875737,1.0167694983875737,1.0167694983875737,1.00245765580026,1.0036256673416628,4.9607138474032215,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,388.05399545575483,R1,0.37,25.4,1,1
38,1.008585719633006,1.008585719633006,1.008585719633006,1.008585719633006,1.008585719633006,0.9938757017937063,0.9974469749879327,4.968354561311324,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,386.03111009700496,R1,0.38,25.4,1,1
39,1.0055623085293661,1.0055623085293661,1.0055623085293661,1.0055623085293661,1.0055623085293661,0.9904425976587946,0.9971092834510137,4.981335404581871,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,383.94987523261705,R1,0.39,25.4,1,1
40,1.014836311439057,1.014836311439057,1.014836311439057,1.014836311439057,1.014836311439057,0.999295057762335,1.0102711435691183,5.006657902098459,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,381.81105272990646,R1,0.4,25.4,1,1
41,1.0200409817667973,1.0200409817667973,1.0200409817667973,1.0200409817667973,1.0200409817667973,1.004065188335508,1.0208581503300902,5.027870640982757,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,379.615438445729,R1,0.41000000000000003,25.4,1,1
42,1.0135772676888586,1.0135772676888586,1.0135772676888586,1.0135772676888586,1.0107752849570322,0.9972757502364243,1.0207137451648054,5.037393511261331,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,377.36386195692796,R1,0.42,25.4,1,1
43,1.024608840701207,1.024608840701207,1.024608840701207,1.024608840701207,1.017339769448475,1.0080765058419097,1.0379382025671593,5.064486806877083,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,375.0571862714493,R1,0.43,25.4,1,1
44,1.0275236217436154,1.0275236217436154,1.0275236217436154,1.0275236217436154,1.0173628257554377,1.0109365170632243,1.0457398175890913,5.083606079157008,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,372.69630752021044,R1,0.44,25.4,1,1
45,1.0061041313162766,1.0061041313162766,1.0061041313162766,1.0061041313162766,0.9942736343143121,0.9896502015680334,1.0280765640648795,5.0786310760378734,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,370.282154629818,R1,0.45,25.4,1,1
46,1.0037032692688481,1.0037032692688481,1.0037032692688481,1.0037032692688481,0.9907092885450786,0.9877575078639129,1.0287773936962892,5.092931770114143,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,367.8156889762428,R1,0.46,25.4,1,1
47,1.0140683903194174,1.0140683903194174,1.0140683903194174,1.0140683903194174,1.0003820403535315,0.9991412484265966,1.0419251768210638,5.120246052549169,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,365.2979040195687,R1,0.47000000000000003,25.4,1,1
48,1.011212881436729,1.011212881436729,1.011212881436729,1.011212881436729,0.996916007133362,0.9979985911903257,1.041402994738123,5.134481028197043,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,362.729824919944,R1,0.48,25.4,1,1
49,1.0149754944608065,1.0149754944608065,1.0149754944608065,1.0149754944608065,1.000163389820315,1.00444590560618,1.0467076211428266,5.155344974916897,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,360.1125081348753,R1,0.49,25.4,1,1
50,1.008327544981416,1.008327544981416,1.008327544981416,1.008327544981416,0.9929907081512634,1.0017553476824044,1.0410678661547452,5.165731816354984,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,357.4470409980122,R1,0.5,25.4,1,1
51,1.0162717572510986,1.0162717572510986,1.0162717572510986,1.0162717572510986,1.0003864697194884,1.0156784374389358,1.0496421866009094,5.190739737420062,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,354.73454127958416,R1,0.51,25.4,1,1
52,1.0196160915220156,1.0196160915220156,1.0196160915220156,1.0168441404493893,1.003316301594056,1.0267168047733708,1.053430923598282,5.21120884745214,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,351.97615672866027,R1,0.52,25.4,1,1
53,1.0118021677699796,1.0118021677699796,1.0118021677699796,1.0038422236005684,0.9952487785608978,1.0262360236858423,1.0459990608844891,5.220648378400184,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,349.1730645974129,R1,0.53,25.4,1,1
54,1.0308293249654992,1.0308293249654992,1.0308293249654992,1.0199199982608684,1.0142628728221945,1.0506327909636177,1.0655549151299304,5.256851050029218,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,346.32647114757714,R1,0.54,25.4,1,1
55,0.9955592296737954,0.9955592296737954,0.9955592296737954,0.9829690839061564,0.9793534134451509,1.0194226294095694,1.0311481285367774,5.238907516875794,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,343.4376111393079,R1,0.55,25.4,1,1
56,1.0137190394173492,1.0137190394173492,1.0137190394173492,1.0001405381548927,0.998453317535344,1.0409802634897718,1.0508989129726132,5.274392141714585,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,340.5077473026474,R1,0.56,25.4,1,1
57,1.002772701467214,1.002772701467214,1.002772701467214,0.9885170046388818,0.9893871286100975,1.0328171916968876,1.0427001796789814,5.2806989816682295,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,337.538169791825,R1,0.5700000000000001,25.4,1,1
58,1.0114387916500445,1.0114387916500445,1.0114387916500445,0.9965907987923129,1.0011182516770574,1.043280787083017,1.0555809980342592,5.306626084173802,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,334.53019562262176,R1,0.58,25.4,1,1
59,1.0305002592524477,1.0305002592524477,1.0305002592524477,1.015053006509499,1.0249602776422644,1.0633916636274199,1.2133846680614182,5.342875341364917,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,331.4851680930429,R1,0.59,25.4,1,1
60,1.0138212560127653,1.0138212560127653,1.0138212560127653,0.997776408237724,1.0157795472719078,1.047372279562666,1.4143021792927077,5.34344717630927,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,328.4044561875496,R1,0.6,25.4,1,1
61,1.0062355114990453,1.0062355114990453,1.0006431732579988,0.989780904485255,1.01691174547339,1.040233655924215,1.5504197812277973,5.353029717469846,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,325.28945396511295,R1,0.61,25.4,1,1
62,1.0164239577454228,1.0164239577454228,1.006496748509471,0.9998332672674156,1.034206997218543,1.050910473707888,1.6667196130691961,5.380305719828709,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,322.14157993136143,R1,0.62,25.4,1,1
63,1.0095524115037764,1.0095524115037764,0.9974129448357832,0.9931728266206271,1.0322305054332286,1.044778871630847,1.7427469592045202,5.3903871881469145,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,318.9622763951026,R1,0.63,25.4,1,1
64,1.0003436271933333,1.0003436271933333,0.9869455865478636,0.984835539490009,1.0269167776858774,1.037068730558506,1.8010831311270117,5.398100151100928,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,315.75300880951096,R1,0.64,25.4,1,1
65,1.0062673006301104,1.0062673006301104,0.9920853891892915,0.992593128853695,1.0359758230962217,1.0457689310755707,1.8643042368939584,5.4208210143758135,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,312.51526509828085,R1,0.65,25.4,1,1
66,1.01037154410455,1.01037154410455,0.9955472439992386,0.999912686477664,1.042139168323013,1.05422427210891,1.9206613421255816,5.441725258107225,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,309.2505549670533,R1,0.66,25.4,1,1
67,1.0114656025113522,1.0114656025113522,0.9959937980204102,1.0061744970681183,1.0444110568114966,1.2062201773187258,1.9731468593990347,5.459318343269871,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,305.9604092004356,R1,0.67,25.4,1,1
68,1.0167366033094647,1.0167366033094647,1.0006390727229637,1.0196713411025868,1.0503661757183718,1.4363234440873989,2.0334074654914147,5.481005200315951,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,302.6463789449401,R1,0.68,25.4,1,1
69,1.0321428821253376,1.0255906323398245,1.0156397202410665,1.0442931236977178,1.066217764033065,1.5981591491799985,2.1132964271204178,5.512648517206889,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,299.31003497817744,R1,0.6900000000000001,25.4,1,1
70,1.0111430463906979,1.0005826539375944,0.9945670678202116,1.0302887080362204,1.045785062426607,1.6840579144275343,2.1708696615056637,5.507784861674818,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,295.9529669646486,R1,0.7000000000000001,25.4,1,1
71,1.0199039465505226,1.0072919756086351,1.003711024611523,1.0438470970783882,1.055517333896484,1.775226686276513,2.273300498793372,5.5324490086682605,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,292.57678269848844,R1,0.71,25.4,1,1
72,1.002679710357704,0.9890159552148539,0.9876993759881789,1.030452213089282,1.0402812099579075,1.8250844001768856,2.3646270767431945,5.530925963630424,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,289.1831073335207,R1,0.72,25.4,1,1
73,1.0142489175332643,0.9998031803319773,1.001737030483006,1.0449304574665939,1.055315273411508,1.8942227263033264,2.4986919808202694,5.557958726773474,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,285.77358260099413,R1,0.73,25.4,1,1
74,1.010689748501701,0.9955700358165827,1.0022367371967253,1.043112452555439,1.0715750521318808,1.9443428821993798,2.6301119506663975,5.569781568529494,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,282.3498660153751,R1,0.74,25.4,1,1
75,1.009760353080622,0.993944549213367,1.0082127680288422,1.0430565546609505,1.331923138102658,1.9978670836067378,2.7783757841377823,5.583900711385118,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,278.91363006858177,R1,0.75,25.4,1,1
76,1.0171102684398823,1.0007673806884954,1.0251306383187786,1.0509838504824984,1.5213304221988262,2.0668624340106025,2.9504896892512216,5.606008496620791,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,275.46656141305147,R1,0.76,25.4,1,1
77,1.0146005666512241,0.9980136817762998,1.0311243260494005,1.0489580719214888,1.6449057165074428,2.138400323267524,3.1207606440962343,5.618025797486969,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,272.01036003403954,R1,0.77,25.4,1,1
78,1.0125804804294811,0.9961435630404012,1.0347446753817149,1.047645676779712,1.7365454867242702,2.226010978731108,3.2821497650570217,5.630334446717627,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,268.54673841155676,R1,0.78,25.4,1,1
79,1.0107348705433878,0.9951764631446876,1.0371570124240743,1.0473905647826338,1.8091010856179928,2.329841131333831,3.4165845433193094,5.642526377781898,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,265.0774206723575,R1,0.79,25.4,1,1
80,1.0125302374820178,0.9989440862007815,1.0423471840762206,1.0521496726517128,1.8723905847667779,2.451304205319516,3.5236458235121555,5.658020578306395,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,261.6041417323989,R1,0.8,25.4,1,1
81,1.024946657757176,1.0148674064042156,1.0569125568334128,1.06970985131398,1.9403263903935004,2.5965761546732473,3.6184783109147722,5.6838210805811045,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,258.1286464301967,R1,0.81,25.4,1,1
82,1.0160224227345662,1.0118015671904859,1.0491008649430944,1.2558917338720588,1.98567636471126,2.73371044123822,3.6800248985054744,5.688047431144178,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,254.65268865151103,R1,0.8200000000000001,25.4,1,1
83,1.0072141494086262,1.0120564884548893,1.0409128840863917,1.4602377606166175,2.0357922995345974,2.885722395660665,3.7402313805594316,5.692069098577419,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,251.1780304457996,R1,0.8300000000000001,25.4,1,1
84,1.0196030145988733,1.0337530035035498,1.0538041081867164,1.6144419181846508,2.1183916922985806,3.071251297734175,3.826081406376262,5.716979766099295,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,247.70644113488362,R1,0.84,25.4,1,1
85,1.0238182246373002,1.0443964939411947,1.0586409055535566,1.7208576439686394,2.20725508172207,3.244206587108631,3.907709451117485,5.733347837075792,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,244.239696414276,R1,0.85,25.4,1,1
86,1.0233113282117388,1.048428521907735,1.0593184687054564,1.79962763248558,2.3071396844072387,3.3892065587296436,3.984842976740556,5.744668889818468,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,240.7795774476275,R1,0.86,25.4,1,1
87,1.0290131842905754,1.05783300080276,1.0675214443150558,1.870117299322103,2.427746251500816,3.5092103176647425,4.064335075510806,5.7619887189041386,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,237.3278699547508,R1,0.87,25.4,1,1
88,1.0121824885556618,1.0435708441884923,1.0547012425562186,1.9093557345034788,2.538034174624894,3.580031959218073,4.113939368706406,5.75635175058094,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,233.88636329368904,R1,0.88,25.4,1,1
89,1.0071076740211626,1.0398464013167716,1.135805252374069,1.957725937085333,2.6724906453874246,3.6472030285807358,4.167761004403923,5.762102548297125,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,230.4568495372978,R1,0.89,25.4,1,1
90,1.0259902334159479,1.059497117678596,1.4133713343101635,2.032262261633505,2.8445042860196006,3.7336635185747307,4.239254747692989,5.791519674746207,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,227.04112254481632,R1,0.9,25.4,1,1
91,1.0108575415691514,1.044854824326235,1.556919063427227,2.0809904809163458,2.995140060781296,3.788386935560081,4.272205652061216,5.78662514784803,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,223.64097702890587,R1,0.91,25.4,1,1
92,1.0091710927198154,1.043713736493809,1.6677829253008065,2.156005814504994,3.1621687304109796,3.8609943940185807,4.315582245885655,5.794776414997888,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,220.25820761863883,R1,0.92,25.4,1,1
93,1.0163036622816581,1.0517126727110613,1.760173651877321,2.2543434723882907,3.3223564635349785,3.9441682957923283,4.3658206090819895,5.811432676902851,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,216.89460791892472,R1,0.93,25.4,1,1
94,1.0080113678028357,1.0451549674500675,1.8200725234232822,2.3509266722068034,3.43820905350304,4.0093725780581995,4.399543072317247,5.8123849956219225,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,213.55196956686277,R1,0.9400000000000001,25.4,1,1
95,1.0246335191250378,1.0649325493486355,1.8939207782297176,2.4843367568394594,3.550547251193494,4.093555251844771,4.45772310670065,5.837900738737091,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,210.23208128551533,R1,0.9500000000000001,25.4,1,1
96,1.0177371545439668,1.0645667542696498,1.939210028769627,2.6051276030404966,3.619576117840632,4.1470200176991785,4.492129500747261,5.839505111956955,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,206.93672793559716,R1,0.96,25.4,1,1
97,1.0121774572216693,1.267041370193361,1.9847476300267415,2.7380534679863398,3.679807533812512,4.194826924219105,4.526893120276816,5.842161439250966,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,203.66768956558036,R1,0.97,25.4,1,1
98,1.0265423047618631,1.4772007023128884,2.0542339309159696,2.9027062851864316,3.75856608306331,4.257336886130466,4.580314885591121,5.8644032452038966,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,200.42674046071528,R1,0.98,25.4,1,1
99,1.02375273725393,1.6078078610692121,2.1157151850082268,3.0597640537746473,3.823419455925199,4.299021190806971,4.615110433964566,5.8692547335117595,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,197.2156481914722,R1,0.99,25.4,1,1
100,1.02063265100442,1.7020670082662788,2.1884444932865033,3.2132522644868713,3.891068767178017,4.337638031780732,4.647792812902403,5.873417589488069,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,194.03617266190798,R1,1.0,25.4,1,1
101,1.01428492325685,1.7714856666794105,2.2702879575186348,3.3449862964096124,3.955679122483956,4.371393156437728,4.675774150895686,5.874067598288429,50.8,177.79999999999998,203.2,228.6,254.0,279.4,304.79999999999995,533.4,190.89006515846543,R1,1.01,25.4,1,1
